,tokens,text
39510,datereference feature solar installation ramona statename companyreference hyperlink,"August 30, 2014 Featured Solar Installation: Ramona, CA - Solar Alliance of America http://t.co/UvknKQaCLU"
39512,blue planet foundation on hawaiian electric company ' plan for the future of electricity what do it mean for hyperlink,Blue Planet Foundation on Hawaiian Electric Companies' plan for the future of electricity: What does it mean for... http://t.co/pQwS1igG6U
39515,as technology improve solar panel become cheap amp more efficient low price mean more people can gosolar hyperlink,"As technology improves, #solar panels become cheaper &amp; more efficient. Lower prices mean more people can #GoSolar!! http://t.co/UIOQmJwgQp"
39516,planet solar be in the us the ranking be in for top solar construction firm mean the solar company hyperlink,"Planet Solar is #15 in the US!  The rankings are in for Top Solar Construction firms, meaning the solar companies... http://t.co/qYVTHqic1c"
39522,we be sunharvest solar and we approve this message harvestsomesun companyreference hyperlink,We are SunHarvest Solar and we approve this message. #harvestsomesun #SunHarvestSolar http://t.co/gFZX1YZwuc
39536,@covertam @alancordova you be reference @recgroupmedia the pv manufacturer @recsolar be a u base commercial solar installer,".@covertam @alancordova You were referencing @RECGroupMedia, the PV manufacturer. @RECSolar is a U.S. based commercial solar installer."
39538,do you know that we be list at of the top small company to work at in the cityname hyperlink,Did you know that we are listed at 11 of the top 50 small companies to work at in the Bay Area... http://t.co/0aYOqH5K2K
39549,rt @pvsolarreport community own solar grow with help from @cleanenergyco hyperlink,RT @PVSolarReport: Community-owned #solar growing with help from @cleanenergyco http://t.co/sowbm0JjG8
39568,sunline energy cityname become the solar to ev capital of the world hyperlink,"Sunline Energy -
 San Diego Becoming the Solar-to-EV Capital of the World http://t.co/ujsCXlHaVq"
39588,usermention no not at this time @recsolar be a u base commercial and utility scale solar installer,"@F1_withme No, not at this time. @RECSolar is a U.S. based commercial and utility scale solar installer."
39589,sunharvest solar support climate action in statename harvestsomesun companyreference hyperlink,SunHarvest Solar supports climate action in AZ! #harvestsomesun #SunHarvestSolar http://t.co/4t0WeEWcyq
39600,sunpower the company behind the world 's best solar panel hyperlink via @themotleyfool @sunpower,#Sunpower - The Company Behind the World's Best Solar Panel: http://t.co/vPFJm2JnaH via @themotleyfool @sunpower
39632,datereference rd feature solar installation alpine statename companyreference hyperlink,"September 3rd, 2014 Featured Solar Installation: Alpine, CA - Solar Alliance of America http://t.co/h06tV81W93"
39669,statename @ajjob job seeker prefer facebook with % reporting they be active there compare to % of recruiter technicalrecruiting @lever,"MT @AJJOBS Job seekers prefer Facebook with 83% reporting they are active there, compared to 65% of recruiters. #TechnicalRecruiting @lever"
39671,video from the technicalrecruiting event be come soon thanks for the invitation @lever,"Video from the #TechnicalRecruiting event is coming soon. Thanks for the invitation, @lever!"
39684,rt @adfreak companyreference ad be delightfully upbeat and you can be too if you use solar energy hyperlink hyperlink,"RT @AdFreak: SunRun ad is delightfully upbeat, and you can be too, if you use solar energy. http://t.co/w03Rf9AqT6 http://t.co/480BbBqjeQ"
39688,the sunharvest solar team be proud of their clean amp green work checkitout harvestsomesun companyreference hyperlink,The SunHarvest Solar team is proud of their CLEAN &amp; GREEN work. #CHECKITOUT #harvestsomesun #SunHarvestSolar http://t.co/43icPtANV5
39696,usermention you 're welcome in some rare case we consider instal a ground mount instead of rooftop solar,@gdudg You're welcome! In some rare cases we consider installing a ground mount instead of rooftop solar.
39731,how grid parity be hasten the solar revolution hyperlink as solar price come down utility price continue to rise,"How Grid Parity Is Hastening the Solar Revolution. http://t.co/zUyVh227hT As solar prices come down, utility prices continue to rise."
39738,hyperlink companyreference make the inc fastest grow company list again solar via @pvsolarreport,http://t.co/HbZoiorw5S Verengo Makes the Inc. Fastest Growing Companies List Again #solar via @PVSolarReport
39749,the pro at sierrapacific home amp comfort have the expertise to provide you w all your hvac amp solar power need hyperlink,The pros at #SierraPacific Home &amp; Comfort have the expertise to provide you w/all your #HVAC &amp; #solar #power needs! http://t.co/yRoNRiSM9I
39750,the inevitability of solar hyperlink a noted solar analyst make the economic case for solar become a dominant energy source,The Inevitability of Solar http://t.co/EDAKdCKuJj A noted solar analyst makes the economic case for solar becoming a dominant energy source
39755,usermention welcome to our sunny tweet look fwd to hear from you what u think of our blog,@NateMinkel welcome to our #sunny tweets. Looking fwd to hear from you. What u think of our blog
39756,statename costa residential solar install by companyreference hyperlink via @youtube,La Costa Residential Solar Install by NATiVE: http://t.co/4dXj31kXa3 via @YouTube
39762,statename solar insanity incredible solar deal this datereference only solartimereferenceerica solarpower @companyreference hyperlink,Arizona Solar Insanity 2014: Incredible Solar Deals This Weekend Only #solar4america #solarpower @petersendean http://t.co/CWBu20OLD9
39770,weather strip your home 's attic hatch to help keep your home more comfortable with the seasonal change hyperlink,Weather strip your home's attic hatch to help keep your home more comfortable with the seasonal changes. http://t.co/kiNtraSzPe
39772,sullivan solar power continue to expand hire vice president of commercial development troy hinds hyperlink,"Sullivan #Solar Power continues to expand, hires Vice President of Commercial Development Troy Hinds.  http://t.co/gpqJudftqs"
39776,communitysolar garden datereference come to rochester minn after all smmpa be work with member to develop more solar hyperlink,"#CommunitySolar gardens may come to #Rochester, Minn. after all! SMMPA is working with members to develop more solar. http://t.co/teQevJTq2V"
39782,join us and companyreference at bar a in belmar statename datereference as we sponsor the annual fallen hero k benefit the fmba hyperlink,"Join us (and Sunrun!) at Bar A in Belmar, NJ tomorrow as we sponsor the annual Fallen Heroes 5k benefiting the FMBA! http://t.co/j1GFlmm0xc"
39783,how pseg 's cityname utility plan to become utility hyperlink spoiler alert involve more solar hyperlink,How PSEG's Long Island utility plans to become Utility 2.0 http://t.co/DdweL05BDT Spoiler alert: Involves more solar. http://t.co/mAW2fk3AC3
39789,usermention wrong twitter handle @recsolar be a u base commercial solar installer you mean @recgroupmedia the pv manufacturer,"@AndreaSohBT Wrong Twitter handle. @RECSolar is a U.S. based commercial solar installer. You meant @RECGroupMedia, the PV manufacturer."
39796,new solarenergy rebate offer statename utility customer the option to buy communitysolar panel for $ cheap hyperlink,New #solarenergy rebate offers #Kansas utility customers the option to buy #CommunitySolar panels for $100 cheaper: http://t.co/vEFAdWqv28
39807,usermention jim thanks for follow rec please let us know if you have any commercial statename utility solar question we would love to help,"@JimHarris Jim, thanks for following REC! Please let us know if you have any commercial or utility solar questions. We'd love to help."
39808,usermention thanks for have us you guy make it so comfortable to be on the radio,@hiconversation Thanks for having us -- you guys made it so comfortable to be on the radio!
39822,check out this article to see how climate change be affect the city you live in harvestsomesun companyreference hyperlink,Check out this article to see how climate change is affecting the city you live in! #harvestsomesun #SunHarvestSolar http://t.co/SAOU52qIJQ
39826,we 're here with @companyreference for the @njfmba fallen hero k ready to run in belmar hyperlink,We're here with @Sunrun for the @njfmba fallen heroes 5k! Ready to run in Belmar! http://t.co/hEpNIX87w2
39828,our pre race photo be a lot pretty than the post race @companyreference @njfmba hyperlink,Our pre-race photo is a lot prettier than the post-race! @Sunrun @njfmba http://t.co/RehnrkqFUM
39832,datereference feature solar installation alpine statename companyreference hyperlink,"September 6, 2014 Featured Solar Installation: Alpine, CA - Solar Alliance of America http://t.co/Oo32h59U6h"
39842,installoftheday companyreference solar help another family go solar in bakersfield statename verengosolar gosolar statename hyperlink,"#InstallOfTheDay Verengo Solar helped another family go solar in #Bakersfield, CA! #VerengoSolar #GoSolar #California http://t.co/3uu9Ci5Tfa"
39850,more us city be utilize communitysolar to bring cleanenergy to resident statename dc be great example hyperlink,More US cities are utilizing #communitysolar to bring #cleanenergy to residents. Washington DC is great example: http://t.co/VWmwalBJjz
39863,rt @louisgray last year my pg amp e bill for datereference be $ this year $ @companyreference be like a gift every month hyperlink,"RT @louisgray: Last year, my PG&amp;E bill for September was $319.44. This year? $18.29. @Sunrun is like a gift every month. http://t.co/nXlZJT"
39875,mark people 's climatemarch support a world w o climate change good job clean air h o amp healthy community hyperlink,"9/21 marks People's #ClimateMarch-support a world w/o climate change; good jobs, clean air/h2O &amp; healthy communities
https://t.co/jKBHCTjmHc"
39886,community solar garden say what checkitout harvestsomesun companyreference hyperlink,COMMUNITY SOLAR GARDENS!?!... say what #CHECKITOUT #harvestsomesun #SunHarvestSolar http://t.co/UaOT690auD
